Index,Collected,True Label,New Label
236,0,transventricular plane bpd and hc,transventricular plane bpd and hc
237,0,,transventricular plane bpd and hc
238,0,,transventricular plane bpd and hc
239,0,,transventricular plane bpd and hc
240,0,,transventricular plane bpd and hc
241,0,,transventricular plane bpd and hc
242,0,,transventricular plane bpd and hc
243,0,,transventricular plane bpd and hc
244,0,,transventricular plane bpd and hc
245,0,,transventricular plane bpd and hc
246,0,,transventricular plane bpd and hc
247,0,,transventricular plane bpd and hc
248,0,,transventricular plane bpd and hc
249,0,,transventricular plane bpd and hc
250,0,,transventricular plane bpd and hc
251,0,,transventricular plane bpd and hc
252,0,,transventricular plane bpd and hc
253,0,,transventricular plane bpd and hc
254,0,,transventricular plane bpd and hc
255,0,,transventricular plane bpd and hc
256,0,,transventricular plane bpd and hc
257,0,,transventricular plane bpd and hc
258,0,,transventricular plane bpd and hc
259,0,,transventricular plane bpd and hc
260,0,,transventricular plane bpd and hc
261,0,,transventricular plane bpd and hc
262,0,,transventricular plane bpd and hc
263,0,,transventricular plane bpd and hc
264,0,,transventricular plane bpd and hc
265,0,,transventricular plane bpd and hc
266,0,,transventricular plane bpd and hc
267,0,,transventricular plane bpd and hc
268,0,,transventricular plane bpd and hc
269,0,,transventricular plane bpd and hc
270,0,,transventricular plane bpd and hc
271,0,,transventricular plane bpd and hc
272,0,,transventricular plane bpd and hc
273,0,,transventricular plane bpd and hc
274,0,,transventricular plane bpd and hc
275,0,,transventricular plane bpd and hc
276,0,,transventricular plane bpd and hc
277,0,,transventricular plane bpd and hc
278,0,,transventricular plane bpd and hc
279,0,,transventricular plane bpd and hc
280,0,,transventricular plane bpd and hc
281,0,,transventricular plane bpd and hc
282,0,,transventricular plane bpd and hc
283,0,,transventricular plane bpd and hc
284,0,,transventricular plane bpd and hc
285,0,,transventricular plane bpd and hc
286,0,,transventricular plane bpd and hc
287,0,,transventricular plane bpd and hc
288,0,,transventricular plane bpd and hc
289,0,,transventricular plane bpd and hc
290,0,,transventricular plane bpd and hc
291,0,,transventricular plane bpd and hc
292,0,,transventricular plane bpd and hc
293,0,,transventricular plane bpd and hc
294,0,,transventricular plane bpd and hc
295,0,,transventricular plane bpd and hc
296,0,,transventricular plane bpd and hc
297,0,,transventricular plane bpd and hc
298,0,,transventricular plane bpd and hc
299,0,,transventricular plane bpd and hc
300,0,,transventricular plane bpd and hc
301,0,,transventricular plane bpd and hc
302,0,,transventricular plane bpd and hc
303,0,,transventricular plane bpd and hc
304,0,,transventricular plane bpd and hc
305,0,,transventricular plane bpd and hc
306,0,,transventricular plane bpd and hc
307,0,,transventricular plane bpd and hc
308,0,,transventricular plane bpd and hc
309,0,,transventricular plane bpd and hc
310,0,,transventricular plane bpd and hc
311,0,,transventricular plane bpd and hc
312,0,,transventricular plane bpd and hc
313,0,,transventricular plane bpd and hc
314,0,,transventricular plane bpd and hc
315,0,,transventricular plane bpd and hc
316,0,,transventricular plane bpd and hc
317,0,,transventricular plane bpd and hc
318,0,,transventricular plane bpd and hc
319,0,,transventricular plane bpd and hc
320,0,,transventricular plane bpd and hc
321,0,,transventricular plane bpd and hc
322,0,,transventricular plane bpd and hc
323,0,,transventricular plane bpd and hc
324,0,,transventricular plane bpd and hc
325,0,,transventricular plane bpd and hc
326,0,,transventricular plane bpd and hc
327,0,,transventricular plane bpd and hc
328,0,,transventricular plane bpd and hc
329,0,,transventricular plane bpd and hc
330,0,,transventricular plane bpd and hc
331,0,,transventricular plane bpd and hc
332,0,,transventricular plane bpd and hc
333,0,,transventricular plane bpd and hc
334,0,,transventricular plane bpd and hc
335,0,,transventricular plane bpd and hc
336,0,,transventricular plane bpd and hc
337,0,,transventricular plane bpd and hc
338,0,,transventricular plane bpd and hc
339,0,,transventricular plane bpd and hc
340,0,,transventricular plane bpd and hc
341,0,,transventricular plane bpd and hc
342,0,,transventricular plane bpd and hc
343,0,,transventricular plane bpd and hc
344,0,,transventricular plane bpd and hc
345,0,,transventricular plane bpd and hc
346,0,,transventricular plane bpd and hc
347,0,,transventricular plane bpd and hc
348,0,,transventricular plane bpd and hc
349,0,,transventricular plane bpd and hc
350,0,,transventricular plane bpd and hc
351,0,,transventricular plane bpd and hc
352,0,,transventricular plane bpd and hc
353,0,,transventricular plane bpd and hc
354,0,,transventricular plane bpd and hc
355,0,,transventricular plane bpd and hc
356,0,,transventricular plane bpd and hc
357,0,,transventricular plane bpd and hc
358,0,,transventricular plane bpd and hc
359,0,,transventricular plane bpd and hc
360,0,,transventricular plane bpd and hc
361,0,,transventricular plane bpd and hc
362,0,,transventricular plane bpd and hc
363,0,,transventricular plane bpd and hc
364,0,,transventricular plane bpd and hc
365,0,,transventricular plane bpd and hc
366,0,,transventricular plane bpd and hc
367,0,,transventricular plane bpd and hc
368,0,,transventricular plane bpd and hc
369,0,,transventricular plane bpd and hc
370,0,,transventricular plane bpd and hc
371,0,,transventricular plane bpd and hc
372,0,,transventricular plane bpd and hc
373,0,,transventricular plane bpd and hc
374,0,,transventricular plane bpd and hc
375,0,,transventricular plane bpd and hc
376,0,,transventricular plane bpd and hc
377,1,,
378,0,,
379,0,,
380,0,,
381,0,,
382,0,,
383,0,,
384,0,,
385,0,,
386,0,,
387,0,,
388,0,,
389,0,,
390,0,,
391,0,,
392,0,,
393,0,,
394,0,,
395,0,,
396,0,,
397,0,,
398,0,,
399,0,,
400,0,,
401,0,,
402,0,,
403,0,,
404,0,,
405,0,,
406,0,,
407,0,,
408,0,,
409,0,,
410,0,,
411,0,,
412,0,,
413,0,,
414,0,,
415,0,,
416,0,,
417,0,,
418,0,,
419,0,,
420,0,,
421,0,,
422,0,,
423,0,,
424,0,,
425,0,,
426,0,,
427,0,,
428,0,,
429,0,,
430,0,,
431,0,,
432,0,,
433,0,,
434,0,,
435,0,,
436,0,,
437,0,,
438,0,,
439,0,,
440,0,,
441,0,,
442,0,,
443,0,,
444,0,,
445,0,,
446,0,,
447,0,,
448,0,,
449,0,,
450,0,,
451,0,,
452,0,,
453,0,,
454,0,,
455,0,,
456,0,,
457,0,,
458,0,,
459,0,,
460,0,,
461,0,,
462,0,,
463,0,,
464,0,,
465,0,,
466,0,,
467,0,,
468,0,,
469,0,,
470,0,,
471,0,,
472,0,,
473,0,,
474,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
475,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
476,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
477,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
478,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
479,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
480,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
481,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
482,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
483,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
484,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
485,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
486,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
487,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
488,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
489,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
490,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
491,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
492,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
493,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
494,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
495,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
496,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
497,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
498,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
499,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
500,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
501,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
502,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
503,0,posterior horn of lateral ventricle,posterior horn of lateral ventricle
504,0,,posterior horn of lateral ventricle
505,0,,posterior horn of lateral ventricle
506,0,,posterior horn of lateral ventricle
507,0,,posterior horn of lateral ventricle
508,0,,posterior horn of lateral ventricle
509,0,,posterior horn of lateral ventricle
510,0,,posterior horn of lateral ventricle
511,0,,posterior horn of lateral ventricle
512,0,,posterior horn of lateral ventricle
513,0,,posterior horn of lateral ventricle
514,0,,posterior horn of lateral ventricle
515,0,,posterior horn of lateral ventricle
516,0,,posterior horn of lateral ventricle
517,0,,posterior horn of lateral ventricle
518,0,,posterior horn of lateral ventricle
519,0,,posterior horn of lateral ventricle
520,0,,posterior horn of lateral ventricle
521,0,,posterior horn of lateral ventricle
522,0,,posterior horn of lateral ventricle
523,0,,posterior horn of lateral ventricle
524,0,,posterior horn of lateral ventricle
525,0,,posterior horn of lateral ventricle
526,0,,posterior horn of lateral ventricle
527,0,,posterior horn of lateral ventricle
528,0,,posterior horn of lateral ventricle
529,0,,posterior horn of lateral ventricle
530,0,,posterior horn of lateral ventricle
531,0,,posterior horn of lateral ventricle
532,0,,posterior horn of lateral ventricle
533,0,,posterior horn of lateral ventricle
534,0,,posterior horn of lateral ventricle
535,1,,posterior horn of lateral ventricle
536,0,,posterior horn of lateral ventricle
537,0,,posterior horn of lateral ventricle
538,0,,posterior horn of lateral ventricle
539,0,,posterior horn of lateral ventricle
540,0,,posterior horn of lateral ventricle
541,0,,posterior horn of lateral ventricle
542,0,,posterior horn of lateral ventricle
543,0,,posterior horn of lateral ventricle
544,0,,posterior horn of lateral ventricle
545,0,,posterior horn of lateral ventricle
546,0,,posterior horn of lateral ventricle
547,0,,posterior horn of lateral ventricle
548,0,,posterior horn of lateral ventricle
549,0,,posterior horn of lateral ventricle
550,0,,posterior horn of lateral ventricle
551,0,,posterior horn of lateral ventricle
552,0,,posterior horn of lateral ventricle
553,0,,posterior horn of lateral ventricle
554,0,,posterior horn of lateral ventricle
555,0,,posterior horn of lateral ventricle
556,0,,posterior horn of lateral ventricle
557,0,,posterior horn of lateral ventricle
558,0,,posterior horn of lateral ventricle
559,0,,posterior horn of lateral ventricle
560,0,,posterior horn of lateral ventricle
561,0,,posterior horn of lateral ventricle
562,0,,posterior horn of lateral ventricle
563,0,,posterior horn of lateral ventricle
564,0,,posterior horn of lateral ventricle
565,0,,posterior horn of lateral ventricle
566,0,,posterior horn of lateral ventricle
567,0,,posterior horn of lateral ventricle
568,0,,posterior horn of lateral ventricle
569,0,,posterior horn of lateral ventricle
570,0,,posterior horn of lateral ventricle
571,0,,posterior horn of lateral ventricle
572,0,,posterior horn of lateral ventricle
573,0,,posterior horn of lateral ventricle
574,0,,posterior horn of lateral ventricle
575,0,,posterior horn of lateral ventricle
576,0,,posterior horn of lateral ventricle
577,0,,posterior horn of lateral ventricle
578,0,,posterior horn of lateral ventricle
579,0,,posterior horn of lateral ventricle
580,0,,posterior horn of lateral ventricle
581,0,,posterior horn of lateral ventricle
582,0,,posterior horn of lateral ventricle
583,0,,posterior horn of lateral ventricle
584,0,,posterior horn of lateral ventricle
585,0,,posterior horn of lateral ventricle
586,0,,posterior horn of lateral ventricle
587,0,,posterior horn of lateral ventricle
588,0,,posterior horn of lateral ventricle
589,0,,posterior horn of lateral ventricle
590,0,,posterior horn of lateral ventricle
591,0,,posterior horn of lateral ventricle
592,0,,posterior horn of lateral ventricle
593,0,,posterior horn of lateral ventricle
594,0,,posterior horn of lateral ventricle
595,0,,posterior horn of lateral ventricle
596,0,,posterior horn of lateral ventricle
597,0,,posterior horn of lateral ventricle
598,0,,posterior horn of lateral ventricle
599,0,,posterior horn of lateral ventricle
600,0,,posterior horn of lateral ventricle
601,0,,posterior horn of lateral ventricle
602,0,,posterior horn of lateral ventricle
603,0,,posterior horn of lateral ventricle
604,0,,posterior horn of lateral ventricle
605,0,,posterior horn of lateral ventricle
606,0,,posterior horn of lateral ventricle
607,0,,posterior horn of lateral ventricle
608,0,,posterior horn of lateral ventricle
609,0,,posterior horn of lateral ventricle
610,0,,posterior horn of lateral ventricle
611,0,,posterior horn of lateral ventricle
612,0,,posterior horn of lateral ventricle
613,0,,posterior horn of lateral ventricle
614,0,,posterior horn of lateral ventricle
615,0,,posterior horn of lateral ventricle
616,0,,posterior horn of lateral ventricle
617,0,,posterior horn of lateral ventricle
618,0,,posterior horn of lateral ventricle
619,0,,posterior horn of lateral ventricle
620,0,,posterior horn of lateral ventricle
621,0,,posterior horn of lateral ventricle
622,0,,posterior horn of lateral ventricle
623,0,,posterior horn of lateral ventricle
624,0,,posterior horn of lateral ventricle
625,0,,posterior horn of lateral ventricle
626,0,,posterior horn of lateral ventricle
627,0,,posterior horn of lateral ventricle
628,0,,posterior horn of lateral ventricle
629,0,,posterior horn of lateral ventricle
630,0,,posterior horn of lateral ventricle
631,0,,posterior horn of lateral ventricle
632,0,,posterior horn of lateral ventricle
633,0,,posterior horn of lateral ventricle
634,0,,posterior horn of lateral ventricle
635,0,,posterior horn of lateral ventricle
636,0,,posterior horn of lateral ventricle
637,0,,posterior horn of lateral ventricle
638,0,,posterior horn of lateral ventricle
639,0,,posterior horn of lateral ventricle
640,0,,posterior horn of lateral ventricle
641,0,,posterior horn of lateral ventricle
642,0,,posterior horn of lateral ventricle
643,0,,posterior horn of lateral ventricle
644,0,,posterior horn of lateral ventricle
645,0,,posterior horn of lateral ventricle
646,0,,posterior horn of lateral ventricle
647,0,,posterior horn of lateral ventricle
648,0,,posterior horn of lateral ventricle
649,0,,posterior horn of lateral ventricle
650,0,,posterior horn of lateral ventricle
651,0,,posterior horn of lateral ventricle
652,0,,posterior horn of lateral ventricle
653,0,,posterior horn of lateral ventricle
654,0,,posterior horn of lateral ventricle
655,0,,posterior horn of lateral ventricle
656,0,,posterior horn of lateral ventricle
657,0,,posterior horn of lateral ventricle
658,0,,posterior horn of lateral ventricle
659,0,,posterior horn of lateral ventricle
660,0,,posterior horn of lateral ventricle
661,0,,posterior horn of lateral ventricle
662,0,,posterior horn of lateral ventricle
663,0,,posterior horn of lateral ventricle
664,0,,posterior horn of lateral ventricle
665,0,,posterior horn of lateral ventricle
666,0,,posterior horn of lateral ventricle
667,0,,posterior horn of lateral ventricle
668,0,,posterior horn of lateral ventricle
669,0,,posterior horn of lateral ventricle
670,0,,posterior horn of lateral ventricle
671,0,,posterior horn of lateral ventricle
672,0,,posterior horn of lateral ventricle
673,0,,posterior horn of lateral ventricle
674,0,,posterior horn of lateral ventricle
675,0,,posterior horn of lateral ventricle
676,0,,posterior horn of lateral ventricle
677,0,,posterior horn of lateral ventricle
678,0,,posterior horn of lateral ventricle
679,0,,posterior horn of lateral ventricle
680,0,,posterior horn of lateral ventricle
681,0,,posterior horn of lateral ventricle
682,0,,posterior horn of lateral ventricle
683,0,,posterior horn of lateral ventricle
684,0,,posterior horn of lateral ventricle
685,0,,posterior horn of lateral ventricle
686,0,,posterior horn of lateral ventricle
687,0,,posterior horn of lateral ventricle
688,0,,posterior horn of lateral ventricle
689,0,,posterior horn of lateral ventricle
690,0,,posterior horn of lateral ventricle
691,0,,posterior horn of lateral ventricle
692,0,,posterior horn of lateral ventricle
693,0,,posterior horn of lateral ventricle
694,0,,posterior horn of lateral ventricle
695,1,,posterior horn of lateral ventricle
696,0,,posterior horn of lateral ventricle
697,0,,posterior horn of lateral ventricle
698,0,,posterior horn of lateral ventricle
699,0,,posterior horn of lateral ventricle
700,0,,posterior horn of lateral ventricle
701,0,,posterior horn of lateral ventricle
702,0,,posterior horn of lateral ventricle
703,0,,posterior horn of lateral ventricle
704,0,,posterior horn of lateral ventricle
705,0,,posterior horn of lateral ventricle
706,0,,posterior horn of lateral ventricle
707,0,,posterior horn of lateral ventricle
708,0,,posterior horn of lateral ventricle
709,0,,posterior horn of lateral ventricle
710,0,,posterior horn of lateral ventricle
711,0,,posterior horn of lateral ventricle
712,0,,posterior horn of lateral ventricle
713,0,,posterior horn of lateral ventricle
714,0,,posterior horn of lateral ventricle
715,0,,posterior horn of lateral ventricle
716,0,,posterior horn of lateral ventricle
717,0,,posterior horn of lateral ventricle
718,0,,posterior horn of lateral ventricle
719,0,,posterior horn of lateral ventricle
720,0,,posterior horn of lateral ventricle
721,0,,posterior horn of lateral ventricle
722,0,,posterior horn of lateral ventricle
723,0,,posterior horn of lateral ventricle
724,0,,posterior horn of lateral ventricle
725,0,,posterior horn of lateral ventricle
726,0,,posterior horn of lateral ventricle
727,0,,posterior horn of lateral ventricle
728,0,,posterior horn of lateral ventricle
729,0,,posterior horn of lateral ventricle
730,0,,posterior horn of lateral ventricle
731,0,,posterior horn of lateral ventricle
732,0,,posterior horn of lateral ventricle
733,0,,posterior horn of lateral ventricle
734,0,,posterior horn of lateral ventricle
735,0,,posterior horn of lateral ventricle
736,0,,posterior horn of lateral ventricle
737,0,,posterior horn of lateral ventricle
738,0,,posterior horn of lateral ventricle
739,0,,posterior horn of lateral ventricle
740,0,,posterior horn of lateral ventricle
741,0,,posterior horn of lateral ventricle
742,0,,posterior horn of lateral ventricle
743,0,,posterior horn of lateral ventricle
744,0,,posterior horn of lateral ventricle
745,0,,posterior horn of lateral ventricle
746,0,,posterior horn of lateral ventricle
747,0,,posterior horn of lateral ventricle
748,0,,posterior horn of lateral ventricle
749,1,,
750,0,,
751,0,,
752,0,,
753,0,,
754,0,,
755,0,,
756,0,,
757,0,,
758,0,,
759,0,,
760,0,,
761,0,,
762,0,,
763,0,,
764,0,,
765,0,,
766,0,,
767,0,,
768,0,,
769,0,,
770,0,,
771,0,,
772,0,,
773,0,,
774,0,,
775,0,,
776,0,,
777,0,,
778,0,,
779,0,,
780,0,,
781,0,,
782,0,,
783,0,,
784,0,,
785,0,,
786,0,,
787,0,,
788,0,,
789,0,,
790,0,,
791,0,,
792,0,,
793,0,,
794,0,,
795,0,,
796,0,,
797,0,,
798,0,,
799,0,,
800,0,,
801,0,,
802,0,,
803,0,,
804,0,,
805,0,,
806,0,,
807,0,,
808,0,,
809,0,,
810,0,,
811,0,,
812,0,,
813,0,,
814,0,,
815,0,,
816,0,,
817,0,,
818,0,,
819,0,,
820,0,,
821,0,,
822,0,,
823,0,,
824,0,,
825,0,,
826,0,,
827,0,,
828,0,,
829,0,,
830,0,,
831,0,,
832,0,,
833,0,,
834,0,,
835,0,,
836,0,,
837,0,,
838,0,,
839,0,,
840,0,,
841,0,,
842,0,,
843,0,,
844,0,,
845,0,,
846,0,,
847,0,,
848,0,,
849,0,,
850,0,,
851,0,,
852,0,,
853,0,,
854,0,,
855,0,,
856,0,,
857,0,,
858,0,,
859,0,,
860,0,,
861,0,,
862,0,,
863,0,,
864,0,,
865,0,,
866,0,,
867,0,,
868,0,,
869,0,,
870,0,,
871,0,,
872,0,,
873,0,,
874,0,,
875,0,,
876,0,,
877,0,,
878,0,,
879,0,,
880,0,,
881,0,,
882,0,,
883,0,,
884,0,,
885,0,,
886,0,,
887,0,,
888,0,,
889,0,,
890,0,,
891,0,,
892,0,,
893,0,,
894,0,,
895,0,,
896,0,,
897,0,,
898,0,,
899,0,,
900,0,,
901,0,,
902,0,,
903,0,,
904,0,,
905,0,,
906,0,,
907,0,,
908,0,,
909,0,,
910,0,,
911,0,,
912,0,,
913,0,,
914,0,,
915,0,,
916,0,,
917,0,,
918,0,,
919,0,,
920,0,,
921,0,,
922,0,,
923,0,,
924,0,,
925,0,,
926,0,,
927,0,,
928,0,,
929,0,,
930,0,,
931,0,,
932,0,,
933,0,,
934,0,,
935,0,,
936,0,,
937,0,,
938,0,,
939,0,,
940,0,,
941,0,,
942,0,,
943,0,,
944,0,,
945,0,,
946,0,,
947,0,,
948,0,,
949,0,,
950,0,,
951,0,,
952,0,,
953,0,,
954,0,,
955,0,,
956,0,,
957,0,,
958,0,,
959,0,,
960,0,,
961,0,,
962,0,,
963,0,,
964,0,,
965,0,,
966,0,,
967,0,,
968,0,,
969,0,,
970,0,,
971,0,,
972,0,,
973,0,,
974,0,,
975,0,,
976,0,,
977,0,,
978,0,,
979,0,,
980,0,,
981,0,,
982,0,,
983,0,,
984,0,,
985,0,,
986,0,,
987,0,,
988,0,,
989,0,,
990,0,,
991,0,,
992,0,,
993,0,,
994,0,,
995,0,,
996,0,,
997,0,,
998,0,,
999,0,,
1000,0,,
1001,0,,
1002,0,,
1003,0,,
1004,0,,
1005,0,,
1006,0,,
1007,0,,
1008,0,,
1009,0,,
1010,0,,
1011,0,,
1012,0,,
1013,0,,
1014,0,,
1015,0,,
1016,0,,
1017,0,,
1018,0,,
1019,0,,
1020,0,,
1021,0,,
1022,0,,
1023,0,,
1024,0,,
1025,0,,
1026,0,,
1027,0,,
1028,0,,
1029,0,,
1030,0,,
1031,0,,
1032,0,,
1033,0,,
1034,0,,
1035,0,,
1036,0,,
1037,0,,
1038,0,,
1039,0,,
1040,0,,
1041,0,,
1042,0,,
1043,0,,
1044,0,,
1045,0,,
1046,0,,
1047,0,,
1048,0,,
1049,0,,
1050,0,,
1051,0,,
1052,0,,
1053,0,,
1054,0,,
1055,0,,
1056,0,,
1057,0,,
1058,0,,
1059,0,,
1060,0,,
1061,0,,
1062,0,,
1063,0,,
1064,0,,
1065,0,,
1066,0,,
1067,0,,
1068,0,,
1069,0,,
1070,0,,
1071,0,,
1072,0,,
1073,0,,
1074,0,,
1075,0,,
1076,0,,
1077,0,,
1078,0,,
1079,0,,
1080,0,,
1081,0,,
1082,0,,
1083,0,,
1084,0,,
1085,0,,
1086,0,,
1087,0,,
1088,0,,
1089,0,,
1090,0,,
1091,0,,
1092,0,,
1093,0,,
1094,0,,
1095,0,,
1096,0,,
1097,0,,
1098,0,,
1099,0,,
1100,0,,
1101,0,,
1102,0,,
1103,0,,
1104,0,,
1105,0,,
1106,0,,
1107,0,,
1108,0,,
1109,0,,
1110,0,,
1111,0,,
1112,0,cerebellum,cerebellum
1113,0,cerebellum,cerebellum
1114,0,cerebellum,cerebellum
1115,0,cerebellum,cerebellum
1116,0,cerebellum,cerebellum
1117,0,cerebellum,cerebellum
1118,0,cerebellum,cerebellum
1119,0,cerebellum,cerebellum
1120,0,cerebellum,cerebellum
1121,0,cerebellum,cerebellum
1122,0,cerebellum,cerebellum
1123,0,cerebellum,cerebellum
1124,0,cerebellum,cerebellum
1125,0,cerebellum,cerebellum
1126,0,cerebellum,cerebellum
1127,0,cerebellum,cerebellum
1128,0,cerebellum,cerebellum
1129,0,cerebellum,cerebellum
1130,0,cerebellum,cerebellum
1131,0,cerebellum,cerebellum
1132,0,cerebellum,cerebellum
1133,0,cerebellum,cerebellum
1134,0,cerebellum,cerebellum
1135,0,cerebellum,cerebellum
1136,0,cerebellum,cerebellum
1137,0,cerebellum,cerebellum
1138,0,cerebellum,cerebellum
1139,0,cerebellum,cerebellum
1140,0,cerebellum,cerebellum
1141,0,cerebellum,cerebellum
1142,0,,cerebellum
1143,0,,cerebellum
1144,0,,cerebellum
1145,0,,cerebellum
1146,0,,cerebellum
1147,0,,cerebellum
1148,0,,cerebellum
1149,0,,cerebellum
1150,0,,cerebellum
1151,0,,cerebellum
1152,0,,cerebellum
1153,0,,cerebellum
1154,0,,cerebellum
1155,1,,cerebellum
1156,0,,cerebellum
1157,0,,cerebellum
1158,0,,cerebellum
1159,0,,cerebellum
1160,1,,cerebellum
1161,0,,cerebellum
1162,0,,cerebellum
1163,0,,cerebellum
1164,0,,cerebellum
1165,0,,cerebellum
1166,0,,cerebellum
