Index,Collected,True Label,New Label
353,1,,
354,0,,
355,1,,
356,0,,
357,1,,
358,0,,
359,1,,
360,0,,
361,1,,
362,0,,
363,1,,
364,0,,
365,1,,
366,0,,
367,1,,
368,0,,
369,1,,
370,0,,
371,1,,
372,0,,
373,1,,
374,0,,
375,1,,
376,0,,
377,1,,
378,0,,
379,1,,
380,0,,
381,1,,
382,0,,
383,1,,
384,0,,
385,1,,
386,0,,
387,1,,
388,0,,
389,1,,
390,0,,
391,1,,
392,0,,
393,1,,
394,0,,
395,1,,
396,0,,
397,1,,
398,0,,
399,1,,
400,0,,
401,1,,
402,0,,
403,1,,
404,0,,
405,1,,
406,0,,
407,1,,
408,0,,
409,1,,
410,0,,
411,1,,
412,0,,
413,1,,
414,0,,
415,1,,
416,0,,
417,1,,
418,0,,
419,1,,
420,0,,
421,1,,
422,0,,
423,1,,
424,0,,
425,1,,
426,0,,
427,1,,
428,0,,
429,1,,
430,0,,
431,1,,
432,0,,
433,1,,
434,0,,
435,1,,
436,0,,
437,1,,
438,0,,
439,1,,
440,0,,
441,1,,
442,0,,
443,1,,
444,0,,
445,1,,
446,0,,
447,1,,
448,0,,
449,1,,
450,0,,
451,1,,
452,0,,
453,1,,
454,0,,
455,1,,
456,0,,
457,1,,
458,0,,
459,1,,
460,0,,
461,1,,
462,0,,
463,1,,
464,0,,
465,1,,
466,0,,
467,1,,
468,0,,
469,1,,
470,0,,
471,1,,
472,0,,
473,1,,
474,0,,
475,1,,
476,0,,
477,1,,
478,0,,
479,1,,
480,0,,
481,1,,
482,0,,
483,1,,
484,0,,
485,1,,
486,0,,
487,1,,
488,0,,
489,1,,
490,0,,
491,1,,
492,0,,
493,1,,
494,0,,
495,1,,
496,0,,
497,1,,
498,0,,
499,1,,
500,0,,
501,1,,
502,0,,
503,1,,
504,0,,
505,1,,
506,0,,
507,1,,
508,0,,
509,1,,
510,0,,
511,1,,
512,0,,
513,1,,
514,0,,
515,1,,
516,0,,
517,1,,
518,0,,
519,1,,
520,0,,
521,1,,
522,0,,
523,1,,
524,0,,
525,1,,
526,0,,
527,1,,
528,0,,
529,1,,
530,0,,
531,1,,
532,0,,
533,1,,
534,0,,
535,1,,
536,0,,
537,1,,
538,0,,
539,1,,
540,0,,
541,1,,
542,0,,
543,1,,
544,0,,
545,1,,
546,0,,
547,1,,
548,0,,
549,1,,
550,0,,
551,1,,
552,0,,
553,1,,
554,0,,
555,1,,
556,0,,
557,1,,
558,0,,
559,1,,
560,0,,
561,1,,
562,0,,
563,1,,
564,0,,
565,1,,
566,0,,
567,1,,
568,0,,
569,1,,
570,0,,
571,1,,
572,0,,
573,1,,
574,0,,
575,1,,
576,0,,
577,1,,
578,0,,
579,1,,
580,0,,
581,1,,
582,0,,
583,1,,
584,0,,
585,1,,
586,0,,
587,1,,
588,0,,
589,1,,
590,0,,
591,1,,
592,0,,
593,1,,
594,0,,
595,1,,
596,0,,
597,1,,
598,0,,
599,1,,
600,0,,
601,1,,
602,0,,
603,1,,
604,0,,
605,1,,
606,0,,
607,1,,
608,0,,
609,1,,
610,0,,
611,1,,
612,0,,
613,1,,
614,0,,
615,1,,
616,0,,
617,1,,
618,0,,
619,0,,
620,0,,
621,1,,
622,0,,
623,1,,
624,0,,
625,1,,
626,0,,
627,1,,
628,0,,
629,1,,
630,0,,
631,1,,
632,0,,
633,1,,
634,0,,
635,1,,
636,0,,
637,1,,
638,0,,
639,1,,
640,0,,
641,1,,
642,0,,
643,1,,
644,0,,
645,1,,
646,0,,
647,0,,
648,0,,
649,0,,
650,0,,
651,1,,
652,0,,
653,1,,
654,0,,
655,1,,
656,0,,
657,1,,
658,0,,
659,1,,
660,0,,
661,1,,
662,0,,
663,1,,
664,0,,
665,1,,
666,0,,
667,1,,
668,0,,
669,1,,
670,0,,
671,1,,
672,0,,
673,1,,
674,0,,
675,1,,
676,0,,
677,1,,
678,0,,
679,1,,
680,0,heart activity,heart activity
681,0,heart activity,heart activity
682,0,heart activity,heart activity
683,0,heart activity,heart activity
684,0,heart activity,heart activity
685,0,heart activity,heart activity
686,0,heart activity,heart activity
687,0,heart activity,heart activity
688,0,heart activity,heart activity
689,0,heart activity,heart activity
690,0,heart activity,heart activity
691,0,heart activity,heart activity
692,0,heart activity,heart activity
693,0,heart activity,heart activity
694,0,heart activity,heart activity
695,1,heart activity,heart activity
696,0,heart activity,heart activity
697,1,heart activity,heart activity
698,0,heart activity,heart activity
699,1,heart activity,heart activity
700,0,heart activity,heart activity
701,1,heart activity,heart activity
702,0,heart activity,heart activity
703,1,heart activity,heart activity
704,0,heart activity,heart activity
705,1,heart activity,heart activity
706,0,heart activity,heart activity
707,1,heart activity,heart activity
708,0,heart activity,heart activity
709,1,heart activity,heart activity
710,0,,heart activity
711,1,,heart activity
712,0,,heart activity
713,1,,heart activity
714,0,,heart activity
715,1,,heart activity
716,0,,heart activity
717,1,,heart activity
718,0,,heart activity
719,1,,heart activity
720,0,,heart activity
721,1,,heart activity
722,0,,heart activity
723,1,,heart activity
724,0,,heart activity
725,1,,heart activity
726,0,,heart activity
727,1,,heart activity
728,0,,heart activity
729,1,,heart activity
730,0,,heart activity
731,1,,heart activity
732,0,,heart activity
733,1,,heart activity
734,0,,heart activity
735,1,,heart activity
736,0,,heart activity
737,1,,heart activity
738,0,,heart activity
739,1,,heart activity
740,0,,heart activity
741,1,,heart activity
742,0,,heart activity
743,1,,heart activity
744,0,,heart activity
745,1,,heart activity
746,0,,heart activity
747,1,,heart activity
748,0,,heart activity
749,1,,heart activity
750,0,,heart activity
751,1,,heart activity
752,0,,heart activity
753,1,,heart activity
754,0,,heart activity
755,0,,heart activity
756,0,,heart activity
757,0,,heart activity
758,0,,heart activity
759,0,,heart activity
760,0,,heart activity
761,0,,heart activity
762,0,,heart activity
763,0,,heart activity
764,0,,heart activity
765,1,,heart activity
766,0,,heart activity
767,1,,heart activity
768,0,,heart activity
769,1,,heart activity
770,0,,heart activity
771,1,,heart activity
772,0,,heart activity
773,1,,heart activity
774,0,,heart activity
775,1,,heart activity
776,0,,heart activity
777,1,,heart activity
778,0,,heart activity
779,1,,heart activity
780,0,,heart activity
781,1,,heart activity
782,0,,heart activity
783,1,,heart activity
784,0,,heart activity
785,1,,heart activity
786,0,,heart activity
787,1,,heart activity
788,0,,heart activity
789,1,,heart activity
790,0,,heart activity
791,1,,heart activity
792,0,,heart activity
793,1,,heart activity
794,0,,heart activity
795,1,,heart activity
796,0,,heart activity
797,1,,heart activity
798,0,,heart activity
799,1,,heart activity
800,0,,heart activity
801,1,,heart activity
802,0,,heart activity
803,0,,heart activity
804,0,,heart activity
805,0,,heart activity
806,0,,heart activity
807,0,,heart activity
808,0,,heart activity
809,0,,heart activity
810,0,,heart activity
811,1,,
812,0,,
813,0,,
814,0,,
815,0,,
816,0,,
817,0,,
818,0,,
819,0,,
820,0,,
821,0,,
822,0,,
823,0,,
824,0,,
825,0,,
826,0,,
827,0,,
828,0,,
829,0,,
830,0,,
831,0,,
832,0,,
833,0,,
834,0,,
835,0,,
836,0,,
837,0,,
838,0,,
839,0,,
840,0,,
841,0,,
842,0,,
843,0,,
844,0,,
845,0,,
846,0,,
847,0,,
848,0,,
849,0,,
850,0,,
851,0,,
852,0,,
853,0,,
854,0,,
855,0,,
856,0,,
857,0,,
858,0,,
859,0,,
860,0,head circumference,head circumference
861,0,head circumference,head circumference
862,0,head circumference,head circumference
863,0,head circumference,head circumference
864,0,head circumference,head circumference
865,0,head circumference,head circumference
866,0,head circumference,head circumference
867,0,head circumference,head circumference
868,0,head circumference,head circumference
869,0,head circumference,head circumference
870,0,head circumference,head circumference
871,0,head circumference,head circumference
872,0,head circumference,head circumference
873,0,head circumference,head circumference
874,0,head circumference,head circumference
875,0,head circumference,head circumference
876,0,head circumference,head circumference
877,0,head circumference,head circumference
878,0,head circumference,head circumference
879,0,head circumference,head circumference
880,0,head circumference,head circumference
881,0,head circumference,head circumference
882,0,head circumference,head circumference
883,0,head circumference,head circumference
884,0,head circumference,head circumference
885,0,head circumference,head circumference
886,0,head circumference,head circumference
887,0,head circumference,head circumference
888,0,head circumference,head circumference
889,0,head circumference,head circumference
890,0,,head circumference
891,0,,head circumference
892,0,,head circumference
893,0,,head circumference
894,0,,head circumference
895,0,,head circumference
896,0,,head circumference
897,0,,head circumference
898,0,,head circumference
899,0,,head circumference
900,0,,head circumference
901,0,,head circumference
902,0,,head circumference
903,0,,head circumference
904,0,,head circumference
905,0,,head circumference
906,0,,head circumference
907,0,,head circumference
908,0,,head circumference
909,0,,head circumference
910,0,,head circumference
911,0,,head circumference
912,0,,head circumference
913,0,,head circumference
914,0,,head circumference
915,0,,head circumference
916,0,,head circumference
917,0,,head circumference
918,0,,head circumference
919,0,,head circumference
920,0,,head circumference
921,0,,head circumference
922,0,,head circumference
923,0,,head circumference
924,0,,head circumference
925,0,,head circumference
926,0,,head circumference
927,0,,head circumference
928,0,,head circumference
929,0,,head circumference
930,0,,head circumference
931,0,,head circumference
932,0,,head circumference
933,0,,head circumference
934,0,,head circumference
935,0,,head circumference
936,0,,head circumference
937,0,,head circumference
938,0,,head circumference
939,0,,head circumference
940,0,,head circumference
941,0,,head circumference
942,0,,head circumference
943,0,,head circumference
944,0,,head circumference
945,0,,head circumference
946,0,,head circumference
947,0,,head circumference
948,0,,head circumference
949,0,,head circumference
950,0,,head circumference
951,0,,head circumference
952,0,,head circumference
953,0,,head circumference
954,0,,head circumference
955,0,,head circumference
956,0,,head circumference
957,0,,head circumference
958,0,,head circumference
959,0,,head circumference
960,0,,head circumference
961,0,,head circumference
962,0,,head circumference
963,0,,head circumference
964,0,,head circumference
965,0,,head circumference
966,0,,head circumference
967,1,,head circumference
968,0,,head circumference
969,1,,head circumference
970,0,,head circumference
971,1,,head circumference
972,0,,head circumference
973,1,,head circumference
974,0,,head circumference
975,1,,head circumference
976,0,,head circumference
977,1,,head circumference
978,0,,head circumference
979,1,,head circumference
980,0,,head circumference
981,1,,head circumference
982,0,,head circumference
983,1,,head circumference
984,0,,head circumference
985,1,,head circumference
986,0,,head circumference
987,1,,head circumference
988,0,,head circumference
989,1,,head circumference
990,0,,head circumference
991,1,,head circumference
992,0,,head circumference
993,1,,head circumference
994,0,,head circumference
995,1,,head circumference
996,0,,head circumference
997,1,,head circumference
998,0,,head circumference
999,1,,head circumference
1000,0,,head circumference
1001,1,,head circumference
1002,0,,head circumference
1003,1,,head circumference
1004,0,,head circumference
1005,1,,head circumference
1006,0,,head circumference
1007,1,,head circumference
1008,0,,head circumference
1009,1,,head circumference
1010,0,,head circumference
1011,1,,head circumference
1012,0,,head circumference
1013,1,,head circumference
1014,0,,head circumference
1015,1,,head circumference
1016,0,,head circumference
1017,1,,head circumference
1018,0,,head circumference
1019,1,,head circumference
1020,0,,head circumference
1021,1,,head circumference
1022,0,,head circumference
1023,1,,head circumference
1024,0,,head circumference
1025,1,,head circumference
1026,0,,head circumference
1027,1,,head circumference
1028,0,,head circumference
1029,0,,head circumference
1030,0,,head circumference
1031,1,,head circumference
1032,0,,head circumference
1033,1,,head circumference
1034,0,,head circumference
1035,1,,head circumference
1036,0,,head circumference
1037,1,,head circumference
1038,0,,head circumference
1039,1,,head circumference
1040,0,,head circumference
1041,1,,head circumference
1042,0,,head circumference
1043,1,,head circumference
1044,0,,head circumference
1045,1,,head circumference
1046,0,,head circumference
1047,0,,head circumference
1048,0,,head circumference
1049,1,,head circumference
1050,0,,head circumference
1051,0,,head circumference
1052,0,,head circumference
1053,0,,head circumference
1054,0,,head circumference
1055,0,,head circumference
1056,0,,head circumference
1057,1,,head circumference
1058,0,,head circumference
1059,1,,head circumference
1060,0,,head circumference
1061,1,,head circumference
1062,0,,head circumference
1063,1,,head circumference
1064,0,,head circumference
1065,0,,head circumference
1066,0,,head circumference
1067,1,,head circumference
1068,0,,head circumference
1069,0,,head circumference
1070,0,,head circumference
1071,1,,head circumference
1072,0,,head circumference
1073,0,,head circumference
1074,0,,head circumference
1075,0,,head circumference
1076,0,,head circumference
1077,0,,head circumference
1078,0,,head circumference
1079,0,,head circumference
1080,0,,head circumference
1081,1,,head circumference
1082,0,,head circumference
1083,0,,head circumference
1084,0,,head circumference
1085,0,,head circumference
1086,0,,head circumference
1087,1,,head circumference
1088,0,,head circumference
1089,0,,head circumference
1090,0,,head circumference
1091,0,,head circumference
1092,0,,head circumference
1093,0,,head circumference
1094,0,,head circumference
1095,1,,head circumference
1096,0,,head circumference
1097,1,,head circumference
1098,0,,head circumference
1099,1,,head circumference
1100,0,,head circumference
1101,1,,head circumference
1102,0,,head circumference
1103,1,,head circumference
1104,0,,head circumference
1105,1,,head circumference
1106,0,,head circumference
1107,1,,head circumference
1108,0,,head circumference
1109,1,,head circumference
1110,0,,head circumference
1111,1,,head circumference
1112,0,,head circumference
1113,1,,head circumference
1114,0,,head circumference
1115,1,,head circumference
1116,0,,head circumference
1117,1,,head circumference
1118,0,,head circumference
1119,1,,head circumference
1120,0,,head circumference
1121,1,,head circumference
1122,0,,head circumference
1123,1,,head circumference
1124,0,,head circumference
1125,1,,head circumference
1126,0,,head circumference
1127,1,,head circumference
1128,0,,head circumference
1129,1,,head circumference
1130,0,,head circumference
1131,1,,head circumference
1132,0,,head circumference
1133,1,,head circumference
1134,0,,head circumference
1135,1,,head circumference
1136,0,,head circumference
1137,1,,head circumference
1138,0,,head circumference
1139,1,,head circumference
1140,0,,head circumference
1141,1,,head circumference
1142,0,,head circumference
1143,1,,head circumference
1144,0,,head circumference
1145,1,,head circumference
1146,0,,head circumference
1147,1,,head circumference
1148,0,,head circumference
1149,1,,head circumference
1150,0,,head circumference
1151,1,,head circumference
1152,0,,head circumference
1153,1,,head circumference
1154,0,,head circumference
1155,1,,head circumference
1156,0,,head circumference
1157,1,,head circumference
1158,0,,head circumference
1159,1,,head circumference
1160,0,,head circumference
1161,1,,head circumference
1162,0,,head circumference
1163,1,,head circumference
1164,0,,head circumference
1165,1,,head circumference
1166,0,,head circumference
1167,1,,head circumference
1168,0,,head circumference
1169,1,,head circumference
1170,0,,head circumference
1171,1,,head circumference
1172,0,,head circumference
1173,1,,head circumference
1174,0,,head circumference
1175,1,,head circumference
1176,0,,head circumference
1177,1,,head circumference
1178,0,,head circumference
1179,1,,head circumference
1180,0,,head circumference
1181,1,,head circumference
1182,0,,head circumference
1183,1,,head circumference
1184,0,,head circumference
1185,1,,head circumference
1186,0,,head circumference
1187,1,,head circumference
1188,0,,head circumference
1189,1,,head circumference
1190,0,,head circumference
1191,1,,head circumference
1192,0,,head circumference
1193,1,,head circumference
1194,0,,head circumference
1195,1,,head circumference
1196,0,,head circumference
1197,1,,head circumference
1198,0,,head circumference
1199,1,,head circumference
1200,0,,head circumference
1201,1,,head circumference
1202,0,,head circumference
1203,1,,head circumference
1204,0,,head circumference
1205,1,,head circumference
1206,0,,head circumference
1207,1,,head circumference
1208,0,,head circumference
1209,1,,head circumference
1210,0,,head circumference
1211,1,,head circumference
1212,0,,head circumference
1213,1,,head circumference
1214,0,,head circumference
1215,1,,head circumference
1216,0,,head circumference
1217,1,,head circumference
1218,0,,head circumference
1219,1,,head circumference
1220,0,,head circumference
1221,1,,head circumference
1222,0,,head circumference
1223,1,,head circumference
1224,0,,head circumference
1225,1,,head circumference
1226,0,,head circumference
1227,1,,head circumference
1228,0,,head circumference
1229,1,,head circumference
1230,0,,head circumference
1231,1,,head circumference
1232,0,,head circumference
1233,1,,head circumference
1234,0,,head circumference
1235,1,,head circumference
1236,0,,head circumference
1237,1,,head circumference
1238,0,,head circumference
1239,1,,head circumference
1240,0,,head circumference
1241,1,,head circumference
1242,0,,head circumference
1243,1,,head circumference
1244,0,,head circumference
1245,1,,head circumference
1246,0,,head circumference
1247,1,,head circumference
1248,0,,head circumference
1249,1,,head circumference
1250,0,,head circumference
1251,1,,head circumference
1252,0,,head circumference
1253,1,,head circumference
1254,0,,head circumference
1255,1,,head circumference
1256,0,,head circumference
1257,1,,head circumference
1258,0,,head circumference
1259,1,,head circumference
1260,0,,head circumference
1261,1,,head circumference
1262,0,,head circumference
1263,1,,head circumference
1264,0,,head circumference
1265,1,,head circumference
1266,0,,head circumference
1267,1,,head circumference
1268,0,,head circumference
1269,1,,head circumference
1270,0,,head circumference
1271,1,,head circumference
1272,0,,head circumference
1273,1,,head circumference
1274,0,,head circumference
1275,1,,head circumference
1276,0,,head circumference
1277,1,,head circumference
1278,0,,head circumference
1279,1,,head circumference
1280,0,,head circumference
1281,1,,head circumference
1282,0,,head circumference
1283,1,,head circumference
1284,0,,head circumference
1285,1,,head circumference
1286,0,,head circumference
1287,1,,head circumference
1288,0,,head circumference
1289,1,,head circumference
1290,0,,head circumference
1291,1,,head circumference
1292,0,,head circumference
1293,1,,head circumference
1294,0,,head circumference
1295,1,,head circumference
1296,0,,head circumference
1297,1,,head circumference
1298,0,,head circumference
1299,1,,head circumference
1300,0,,head circumference
1301,1,,head circumference
1302,0,,head circumference
1303,1,,head circumference
1304,0,,head circumference
1305,1,,head circumference
1306,0,,head circumference
1307,1,,head circumference
1308,0,,head circumference
1309,1,,head circumference
1310,0,,head circumference
1311,1,,head circumference
1312,0,,head circumference
1313,1,,head circumference
1314,0,,head circumference
1315,1,,head circumference
1316,0,,head circumference
1317,1,,head circumference
1318,0,,head circumference
1319,1,,head circumference
1320,0,,head circumference
1321,1,,head circumference
1322,0,,head circumference
1323,1,,head circumference
1324,0,,head circumference
1325,1,,head circumference
1326,0,,head circumference
1327,1,,head circumference
1328,0,,head circumference
1329,1,,head circumference
1330,0,,head circumference
1331,1,,head circumference
1332,0,,head circumference
1333,1,,head circumference
1334,0,,head circumference
1335,1,,head circumference
1336,0,,head circumference
1337,1,,head circumference
1338,0,,head circumference
1339,1,,head circumference
1340,0,,head circumference
1341,1,,head circumference
1342,0,,head circumference
1343,1,,head circumference
1344,0,,head circumference
1345,1,,head circumference
1346,0,,head circumference
1347,1,,head circumference
1348,0,,head circumference
1349,1,,head circumference
1350,0,,head circumference
1351,1,,head circumference
1352,0,,head circumference
1353,1,,head circumference
1354,0,,head circumference
1355,1,,head circumference
1356,0,,head circumference
1357,1,,head circumference
1358,0,,head circumference
1359,1,,head circumference
1360,0,,head circumference
1361,1,,head circumference
1362,0,,head circumference
1363,1,,head circumference
1364,0,,head circumference
1365,1,,head circumference
1366,0,,head circumference
1367,1,,head circumference
1368,0,,head circumference
1369,1,,head circumference
1370,0,,head circumference
1371,1,,head circumference
1372,0,,head circumference
1373,1,,head circumference
1374,0,,head circumference
1375,1,,head circumference
1376,0,,head circumference
1377,1,,head circumference
1378,0,,head circumference
1379,1,,head circumference
1380,0,,head circumference
1381,1,,head circumference
1382,0,,head circumference
1383,1,,head circumference
1384,0,,head circumference
1385,1,,head circumference
1386,0,,head circumference
1387,1,,head circumference
1388,0,,head circumference
1389,1,,head circumference
1390,0,,head circumference
1391,1,,head circumference
1392,0,,head circumference
1393,1,,head circumference
1394,0,,head circumference
1395,1,,head circumference
1396,0,,head circumference
1397,1,,head circumference
1398,0,,head circumference
1399,1,,head circumference
1400,0,,head circumference
1401,1,,head circumference
1402,0,,head circumference
1403,1,,head circumference
1404,0,,head circumference
1405,1,,head circumference
1406,0,,head circumference
1407,1,,head circumference
1408,0,,head circumference
1409,1,,head circumference
1410,0,,head circumference
1411,1,,head circumference
1412,0,,head circumference
1413,1,,head circumference
1414,0,,head circumference
1415,1,,head circumference
1416,0,,head circumference
1417,1,,head circumference
1418,0,,head circumference
1419,1,,head circumference
1420,0,,head circumference
1421,1,,head circumference
1422,0,,head circumference
1423,1,,head circumference
1424,0,,head circumference
1425,1,,head circumference
1426,0,,head circumference
1427,1,,head circumference
1428,0,,head circumference
1429,1,,head circumference
1430,0,,head circumference
1431,1,,head circumference
1432,0,,head circumference
1433,1,,head circumference
1434,0,,head circumference
1435,1,,head circumference
1436,0,,head circumference
1437,1,,head circumference
1438,0,,head circumference
1439,1,,head circumference
1440,0,,head circumference
1441,1,,head circumference
1442,0,,head circumference
1443,0,,head circumference
1444,0,,head circumference
1445,0,,head circumference
1446,0,,head circumference
1447,1,,head circumference
1448,0,,head circumference
1449,1,,head circumference
1450,0,,head circumference
1451,1,,head circumference
1452,0,,head circumference
1453,1,,head circumference
1454,0,,head circumference
1455,1,,head circumference
1456,0,,head circumference
1457,1,,head circumference
1458,0,,head circumference
1459,1,,head circumference
1460,0,,head circumference
1461,1,,head circumference
1462,0,,head circumference
1463,1,,head circumference
1464,0,,head circumference
1465,1,,head circumference
1466,0,,head circumference
1467,0,,head circumference
1468,0,,head circumference
1469,0,,head circumference
1470,0,,head circumference
1471,1,,head circumference
1472,0,,head circumference
1473,1,,head circumference
1474,0,,head circumference
1475,1,,head circumference
1476,0,,head circumference
1477,1,,head circumference
1478,0,,head circumference
1479,1,,head circumference
1480,0,,head circumference
1481,0,,head circumference
1482,0,,head circumference
1483,0,,head circumference
1484,0,,head circumference
1485,0,,head circumference
1486,0,,head circumference
1487,0,,head circumference
1488,0,,head circumference
1489,0,,head circumference
1490,0,,head circumference
1491,0,,head circumference
1492,0,,head circumference
1493,0,,head circumference
1494,0,,head circumference
1495,1,,head circumference
1496,0,,head circumference
1497,1,,head circumference
1498,0,,head circumference
1499,1,,head circumference
1500,0,,head circumference
1501,1,,head circumference
1502,0,,head circumference
1503,1,,head circumference
1504,0,,head circumference
1505,1,,head circumference
1506,0,,head circumference
1507,1,,head circumference
1508,0,,head circumference
1509,1,,head circumference
1510,0,,head circumference
1511,1,,head circumference
1512,0,,head circumference
1513,1,,head circumference
1514,0,,head circumference
1515,1,,head circumference
1516,0,,head circumference
1517,1,,head circumference
1518,0,,head circumference
1519,1,,head circumference
1520,0,,head circumference
1521,1,,head circumference
1522,0,,head circumference
1523,1,,head circumference
1524,0,,head circumference
1525,1,,head circumference
1526,0,,head circumference
1527,1,,head circumference
1528,0,,head circumference
1529,1,,head circumference
1530,0,,head circumference
1531,1,,head circumference
1532,0,,head circumference
1533,1,,head circumference
1534,0,,head circumference
1535,1,,head circumference
1536,0,,head circumference
1537,0,,head circumference
1538,0,,head circumference
1539,1,,head circumference
1540,0,,head circumference
1541,0,,head circumference
1542,0,,head circumference
1543,0,,head circumference
1544,0,,head circumference
1545,0,,head circumference
1546,0,,head circumference
1547,0,,head circumference
1548,0,,head circumference
1549,0,,head circumference
1550,0,,head circumference
1551,0,,head circumference
1552,0,,head circumference
1553,0,,head circumference
1554,0,,head circumference
1555,0,,head circumference
1556,0,,head circumference
1557,1,,head circumference
1558,0,,head circumference
1559,1,,
1560,0,,
1561,0,,
1562,0,,
1563,0,,
1564,0,,
1565,0,,
1566,0,,
1567,0,,
1568,0,,
1569,0,,
1570,0,,
1571,0,,
1572,0,,
1573,0,,
1574,0,,
1575,0,,
1576,0,,
1577,0,,
1578,0,,
1579,0,,
1580,0,,
1581,0,,
1582,0,,
1583,0,,
1584,0,,
1585,0,,
1586,0,,
1587,0,,
1588,0,,
1589,0,,
1590,0,,
1591,0,,
1592,0,,
1593,0,cerebellum,cerebellum
1594,0,cerebellum,cerebellum
1595,0,cerebellum,cerebellum
1596,0,cerebellum,cerebellum
1597,0,cerebellum,cerebellum
1598,0,cerebellum,cerebellum
1599,0,cerebellum,cerebellum
1600,0,cerebellum,cerebellum
1601,0,cerebellum,cerebellum
1602,0,cerebellum,cerebellum
1603,0,cerebellum,cerebellum
1604,0,cerebellum,cerebellum
1605,0,cerebellum,cerebellum
1606,0,cerebellum,cerebellum
1607,0,cerebellum,cerebellum
